date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
-1.695854102369516,-2.06350447270859,0.6081518156503583,-0.7172950312820562,-1.905711133651842,-1.5508737599665294,-1.3630448943302877,0.16908696612062818,-2.454977345661187,-0.06625458894651602
-1.6958458524706712,-1.096798958659074,0.5088520800986589,-0.7285506857686567,-2.043047308418621,-1.9353012355084414,-1.7948695731830746,-0.44624289203342643,-0.8447671099135496,1.8587674736074655
-1.6958376025718265,-2.06350447270859,0.657801683426208,-0.6947837223088552,-1.6920770840146306,-2.4595205203383217,-2.7523938610740366,-0.44624289203342643,0.7749709970515296,1.8587674736074655
-1.6958293526729815,0.8366120694399584,-1.0799436887285327,-1.178776865232675,-1.3258472846365537,-2.1100409971184013,-2.4707690705178713,-0.23221511528419003,1.108446489661987,1.8587674736074655
-1.6958211027741368,0.35325931241520026,-1.0799436887285327,-1.1675212107460746,-1.447923884429246,-1.3411860460345773,-1.2316199920707438,-0.41948941993977185,1.3847547549677948,-0.06625458894651602
-1.695812852875292,1.3199648264647164,-1.0799436887285327,-1.1675212107460746,-1.9514898585741016,-1.1314983321026253,-0.6495954249213355,0.597142519619101,1.4895613383596529,-0.06625458894651602
-1.6958046029764473,1.3199648264647164,-1.0799436887285327,-1.1675212107460746,-2.0583068833927074,-1.6382436407715095,-1.1189700758482777,0.22259391030793732,0.6511086712247882,-0.06625458894651602
-1.6957963530776026,1.3199648264647164,-1.0799436887285327,-1.1675212107460746,-1.8904515586777555,-1.8654053308644574,-1.4569198245156763,-0.3927359478461174,0.3081053073968891,-0.06625458894651602
-1.6957881031787578,1.3199648264647164,-1.0799436887285327,-1.1562655562594741,-1.2495494097661208,-1.8654053308644574,-1.6822196569606085,0.9449376568366101,-0.597042458260067,-0.06625458894651602
-1.695779853279913,0.8366120694399584,-1.0799436887285327,-1.1562655562594741,-1.814153683807323,-1.4635038791615493,-1.6071197128122976,-0.44624289203342643,-0.5875145870426253,-0.06625458894651602
-1.6957716033810684,0.35325931241520026,-1.0799436887285327,-1.1562655562594741,-2.1193451832890533,-2.0051971401524256,-2.07649436373924,-0.41948941993977185,0.6034693151375801,-0.06625458894651602
-1.6957633534822236,1.3199648264647164,-1.0799436887285327,-1.1562655562594741,-2.302460082978092,-2.0401450924744173,-1.7573196011089194,1.2124723777731556,0.13660362548293953,-0.06625458894651602
-1.6957551035833787,0.8366120694399584,-1.0799436887285327,-1.1450099017728739,-1.905711133651842,-2.1799369017623857,-1.8511945312943074,-0.17870817109688095,-0.5398752309554171,11.483877786377372
-1.695746853684534,-1.096798958659074,0.11165313789186089,-0.7285506857686567,-1.4937026093515056,-2.2498328064063697,-2.4707690705178713,-0.07169428272226276,-0.5017637460856506,11.483877786377372
-1.6957386037856892,1.3199648264647164,-1.0799436887285327,-1.1450099017728739,-1.9209707086259287,-1.9003532831864496,-2.264244224110017,0.9716911289302647,-1.7880263604402722,1.8587674736074655
-1.6957303538868445,-0.13009344460955782,-0.4344954076424861,-0.8636185396078622,-2.104085608314967,-1.8654053308644574,-1.6258946988493752,-0.41948941993977185,-2.1500854667030547,1.8587674736074655
-1.6957221039879997,-0.6134462016343158,-0.5586200770821105,-0.8973855030676636,-1.6615579340664575,-2.3197287110503537,-2.395669126369561,-0.44624289203342643,-1.683219777048414,-0.06625458894651602
-1.695713854089155,0.8366120694399584,-0.31037073820286176,-0.8073402671748598,-1.615779209144198,-2.0051971401524256,-2.245469238072939,1.5602675149906648,-1.9690559135716634,-0.06625458894651602
-1.6957056041903102,-0.6134462016343158,-0.831694349849284,-0.9874307389604673,-1.73785580893689,-1.6731915930935013,-1.6071197128122976,0.7309098800873738,-2.493088830530954,-0.06625458894651602
-1.6956973542914655,-0.13009344460955782,-0.8813442176251337,-0.9986863934470678,-1.2342898347920346,-1.8828793070254535,-1.9075194894055407,-0.41948941993977185,-1.397383640525165,-0.06625458894651602
-1.6956891043926205,-0.13009344460955782,-0.6827447465217348,-0.908641157554264,-0.959617485258477,-1.6382436407715095,-2.001394419590929,0.19584043821428274,-0.1397046398228681,-0.06625458894651602
-1.6951116114734872,1.3199648264647164,-1.0799436887285327,-1.122498592799673,-1.73785580893689,-1.096550379780633,-1.1940700199965883,2.2558577894256833,-1.9500001711367803,-0.06625458894651602
-1.6951033615746425,-0.13009344460955782,-0.7323946142975846,-0.9198968120408645,-1.447923884429246,-1.5159258076445372,-1.1377450618853553,-0.44624289203342643,-1.5688853224391144,-0.06625458894651602
-1.6950951116757977,-2.06350447270859,1.0798255595209305,-0.37962539668404227,-1.6615579340664575,-1.8479313547034613,-2.189144279961706,-0.44624289203342643,-0.73043265530425,-0.06625458894651602
-1.6950868617769528,1.3199648264647164,-1.0551187548406078,-1.077475974853271,-1.4326643094551594,-1.7256135215764894,-1.6446696848864528,-0.44624289203342643,-1.4069115117426065,-0.06625458894651602
-1.695078611878108,0.35325931241520026,-0.8813442176251337,-0.9649194299872663,-1.73785580893689,-1.3586600221955731,-1.156520047922433,-0.44624289203342643,-1.2258819586112153,-0.06625458894651602
-1.6950703619792633,-0.6134462016343158,0.6081518156503583,-0.4584149780902455,-1.3105877096624674,-1.7955094262204736,-1.7197696290347637,1.9615695963954831,-0.49223587486820886,-0.06625458894651602
-1.6950621120804186,0.35325931241520026,-1.0799436887285327,-1.099987283826472,-1.7836345338591495,-1.4285559268395571,-1.4569198245156763,-0.3392290036588082,-1.9881116560065468,-0.06625458894651602
-1.6950538621815738,0.35325931241520026,-0.6082699448579602,-0.8298515761480608,-1.73785580893689,-1.6557176169325054,-1.3630448943302877,-0.44624289203342643,-0.7590162689565748,-0.06625458894651602
-1.695045612282729,1.3199648264647164,-1.0799436887285327,-1.0887316293398714,-1.814153683807323,-1.5858217122885212,-1.2691699641448992,-0.44624289203342643,-1.1687147313065656,-0.06625458894651602
-1.6950373623838844,1.3199648264647164,-1.0799436887285327,-1.077475974853271,-1.905711133651842,-1.5159258076445372,-1.0250951456628892,-0.44624289203342643,-1.7213312619181809,-0.06625458894651602
-1.6950291124850396,1.3199648264647164,-1.0799436887285327,-1.077475974853271,-1.5242217592996785,-1.5858217122885212,-1.0626451177370446,0.7309098800873738,-2.2548920500949126,-0.06625458894651602
-1.6950208625861947,1.3199648264647164,-1.0551187548406078,-1.0324533569068692,-1.1122132349993423,-1.5159258076445372,-1.3630448943302877,1.3462397382414284,-2.9599545201855944,1.8587674736074655
-1.69501261268735,1.3199648264647164,-1.0799436887285327,-1.0662203203666705,-2.3177196579521784,-1.2712901413905933,-1.3630448943302877,1.9883230684891375,-3.2457906567088437,-0.06625458894651602
-1.6950043627885052,0.35325931241520026,-0.48414527541833585,-0.7285506857686567,-2.4703154076930436,-2.0401450924744173,-1.5507947547010645,-0.44624289203342643,-2.0548067545286384,1.8587674736074655
-1.6949961128896605,0.8366120694399584,-1.0799436887285327,-1.05496466588007,-2.2566813580558325,-2.3896246156943373,-2.1140443358133956,-0.41948941993977185,-0.6732654279996001,-0.06625458894651602
-1.6949878629908157,1.3199648264647164,-1.0799436887285327,-1.05496466588007,-2.4703154076930436,-2.2148848540843775,-2.001394419590929,-0.44624289203342643,0.6987480273119965,1.8587674736074655
-1.694979613091971,1.3199648264647164,-1.0799436887285327,-1.0437090113934695,-2.241421783081746,-2.2148848540843775,-1.700994642997686,-0.44624289203342643,0.6129971863550217,-0.06625458894651602
-1.6949713631931262,1.3199648264647164,-1.0799436887285327,-1.0437090113934695,-2.0583068833927074,-2.1100409971184013,-1.7573196011089194,-0.44624289203342643,0.4129118907887472,-0.06625458894651602
-1.6949631132942815,1.3199648264647164,-1.0799436887285327,-1.0324533569068692,-1.9209707086259287,-1.9178272593474455,-1.58834472677522,-0.41948941993977185,0.9464726789654792,-0.06625458894651602
-1.6949548633954366,0.35325931241520026,-1.0799436887285327,-1.0324533569068692,-1.7988941088332364,-1.7256135215764894,-1.3630448943302877,-0.44624289203342643,1.403810497402678,-0.06625458894651602
-1.6949466134965918,1.3199648264647164,-1.0799436887285327,-1.0211977024202687,-1.2190302598179479,-1.6382436407715095,-1.3067199362190547,-0.28572205947149915,1.0512792623573373,-0.06625458894651602
-1.694938363597747,-0.13009344460955782,-0.4344954076424861,-0.6272497953892525,-1.0206557851548232,-1.2538161652295972,-1.1940700199965883,0.03531960565235548,1.194197330618962,-0.06625458894651602
-1.6949301136989023,-0.6134462016343158,0.7571014189779075,-0.16576796143863348,-1.508962184325592,-1.236342189068601,-1.3818198803673654,-0.44624289203342643,1.803981088535227,-0.06625458894651602
-1.6949218638000576,-0.6134462016343158,-0.6082699448579602,-0.6835280678222548,-1.2953281346883807,-1.4984518314835413,-1.3630448943302877,-0.44624289203342643,2.470932073756142,-0.06625458894651602
-1.6949136139012129,-1.096798958659074,0.9308759561933815,-0.07572272554582977,-1.3258472846365537,-1.6906655692544972,-2.0577193777021625,-0.44624289203342643,2.604322270800325,-0.06625458894651602
-1.6949053640023681,0.35325931241520026,-0.03729646543568822,-0.4133923601438437,-0.99013663520665,-1.7256135215764894,-2.0577193777021625,-0.44624289203342643,1.9564270280142932,-0.06625458894651602
-1.6948971141035234,0.35325931241520026,0.012353402340161556,-0.37962539668404227,-1.417404734481073,-1.3586600221955731,-1.700994642997686,-0.23221511528419003,0.5272463453980469,-0.06625458894651602
-1.6948888642046784,0.35325931241520026,-0.5586200770821105,-0.615994140902652,-0.8680600354139578,-1.236342189068601,-0.9124452294404231,-0.20546164319053548,-1.42596725417749,-0.06625458894651602
-1.6942866215890109,-0.6134462016343158,0.5088520800986589,-0.04195576208602838,-0.5323493859840539,-1.3936079745175654,-1.9262944754426186,-0.3927359478461174,-0.4160129051286757,-0.06625458894651602
-1.694278371690166,1.3199648264647164,-1.0799436887285327,-0.9424081210140655,-0.4255323611654483,-0.8169667612046971,-1.1189700758482777,-0.44624289203342643,0.09849214061317296,-0.06625458894651602
-1.6942701217913212,1.3199648264647164,-1.0551187548406078,-0.8861298485810631,-0.7459834356212655,-0.08305976244286484,0.3454788350437823,0.9716911289302647,0.2985774361794475,-0.06625458894651602
-1.6942618718924765,-0.6134462016343158,1.0798255595209305,0.2394356000789832,-0.6696855607508327,-0.7121229042387209,-0.61204545284718,-0.44624289203342643,0.8321382243561795,-0.06625458894651602
-1.6942536219936317,-0.6134462016343158,0.5088520800986589,0.025578164833574397,-0.9748770602325635,-1.061602427458641,-1.4381448384785984,-0.44624289203342643,1.137030103314312,-0.06625458894651602
-1.694245372094787,0.35325931241520026,-0.16142113487531254,-0.26706885181803763,-0.9138387603362172,-0.9043366420096771,-0.7434703551067239,0.30285432658890094,-0.5589309733903004,-0.06625458894651602
-1.6942371221959422,-1.580151715683832,0.7571014189779075,0.16064601867277994,-0.7459834356212655,-1.0266544751366493,-1.0626451177370446,-0.44624289203342643,-0.701849041651925,-0.06625458894651602
-1.6942288722970975,-0.6134462016343158,0.18612793955563545,-0.0644670710592293,-0.6696855607508327,-1.0266544751366493,-1.2879449501819769,1.6940348754589376,0.050852784525964756,-0.06625458894651602
-1.6942206223982528,0.35325931241520026,-0.6827447465217348,-0.5259489050098483,-0.5933876858804001,-0.6422269995947371,-0.5744954807730246,0.38311474286986463,-1.5212459663519062,-0.06625458894651602
-1.6942123724994078,0.8366120694399584,-1.0799436887285327,-0.8861298485810631,-0.24241746147640972,-0.9917065228146572,-1.4193698524415208,0.5703890475254464,-0.7590162689565748,-0.06625458894651602
-1.694204122600563,0.8366120694399584,-1.0302938209526828,-0.7960846126882594,-0.7154642856730925,-0.5723310949507531,-0.9124452294404231,-0.44624289203342643,-1.3592721556553984,-0.06625458894651602
-1.6941958727017183,-0.13009344460955782,0.11165313789186089,-0.04195576208602838,-1.6005196341701113,-0.747070856560713,-0.7246953690696462,-0.15195469900322636,-0.6256260719123918,-0.06625458894651602
-1.6941876228028736,1.3199648264647164,-1.0799436887285327,-0.8636185396078622,-1.7683749588850635,-1.2013942367466093,-0.5932704668101022,4.984711942978447,-0.701849041651925,-0.06625458894651602
-1.6941793729040289,1.3199648264647164,-1.0799436887285327,-0.8523628851212617,-1.966749433548188,-1.5159258076445372,-1.0814201037741222,-0.3124755315651537,-0.9114622084356412,-0.06625458894651602
-1.6941711230051841,1.3199648264647164,-1.0799436887285327,-0.8523628851212617,-2.1498643332372263,-1.6906655692544972,-1.1940700199965883,0.38311474286986463,-1.445022996612373,-0.06625458894651602
-1.6941628731063394,1.3199648264647164,-1.0799436887285327,-0.8411072306346613,-1.2953281346883807,-1.8828793070254535,-1.4005948664044432,2.710666815017811,-2.2644199213123546,-0.06625458894651602
-1.6941546232074947,-0.13009344460955782,-0.012471531547763441,-0.030700107599427918,-0.959617485258477,-1.3936079745175654,-1.4005948664044432,-0.3659824757524628,-1.978583784789105,1.8587674736074655
-1.6941463733086497,0.35325931241520026,0.012353402340161556,0.003066855860373471,-1.417404734481073,-1.1140243559416292,-1.2128450060336662,-0.2589685873778446,-1.4926623526995813,-0.06625458894651602
-1.694138123409805,0.8366120694399584,-1.0302938209526828,-0.7285506857686567,-0.6696855607508327,-1.2712901413905933,-0.9687701875516561,-0.17870817109688095,-1.2449377010460987,-0.06625458894651602
-1.6941298735109602,0.35325931241520026,-0.086946333211538,-0.030700107599427918,-1.0511749351029962,-0.782018808882705,-0.85612027132919,0.19584043821428274,-1.8928329438321303,-0.06625458894651602
-1.6941216236121155,-0.6134462016343158,0.5833268817624334,0.3407364904583874,-0.8833196103880443,-1.0091804989756532,-0.8748952573662676,0.4366216870571737,-1.9500001711367803,-0.06625458894651602
-1.6941133737132708,-0.6134462016343158,0.4095523445469593,0.2732025635387846,-0.9443579102843905,-1.1314983321026253,-1.3254949222561323,-0.41948941993977185,-0.968629435740291,-0.06625458894651602
-1.694105123814426,-2.06350447270859,1.576324237279428,0.8472409423554083,-0.5933876858804001,-1.4635038791615493,-1.9826194335538514,-0.44624289203342643,0.11754788304805626,-0.06625458894651602
-1.6940968739155813,-0.13009344460955782,0.657801683426208,0.44203738083779154,-0.013523836865111726,-1.1314983321026253,-1.7197696290347637,1.9883230684891375,-0.19687186712751795,-0.06625458894651602
-1.6940886240167365,0.8366120694399584,-0.9061691515130585,-0.5484602139830492,-1.1274728099734288,-0.222851571730833,-0.4806205505876362,-0.3927359478461174,-2.378754375921654,-0.06625458894651602
-1.6940803741178916,0.8366120694399584,-0.7323946142975846,-0.37962539668404227,-0.6239068358285731,-0.9218106181706731,-0.61204545284718,0.9984446010239193,-2.540728186618162,-0.06625458894651602
-1.6940721242190468,0.35325931241520026,0.35990247677110954,0.3294808359717869,-1.1122132349993423,-0.747070856560713,-0.85612027132919,0.6774029359000646,-3.1124004596646606,-0.06625458894651602
-1.6940638743202021,0.8366120694399584,-0.31037073820286176,-0.053211416572628845,-1.188511109869775,-1.1664462844246173,-1.156520047922433,0.65064946380641,-2.988538133837919,-0.06625458894651602
-1.6940556244213574,1.3199648264647164,-0.9061691515130585,-0.5034375960366474,-1.188511109869775,-1.1664462844246173,-1.0626451177370446,0.4366216870571737,-1.9023608150495719,-0.06625458894651602
-1.6940473745225126,1.3199648264647164,-1.0799436887285327,-0.739806340255257,-0.730723860647179,-1.0441284512976452,-0.7810203271808792,-0.2589685873778446,-0.19687186712751795,-0.06625458894651602
-1.694039124623668,0.8366120694399584,-1.0302938209526828,-0.6385054498758529,-0.5781281109063137,-1.061602427458641,-1.3630448943302877,-0.41948941993977185,-0.2540390944321678,-0.06625458894651602
-1.6934616317045343,0.35325931241520026,-0.4096704737545612,-0.07572272554582977,-1.0816940850511692,-0.6072790472727451,-0.5744954807730246,0.30285432658890094,-0.6160982006949502,-0.06625458894651602
-1.6934533818056896,-0.13009344460955782,-0.23589593653908722,0.059345128293375786,-1.0359153601289097,-1.236342189068601,-1.3254949222561323,0.35636127077621005,-1.2354098298286569,-0.06625458894651602
-1.6934451319068449,-0.13009344460955782,-0.31037073820286176,0.025578164833574397,-1.1427323849475153,-1.3411860460345773,-1.6258946988493752,-0.44624289203342643,-1.5498295800042312,-0.06625458894651602
-1.6934368820080001,-0.6134462016343158,-0.4096704737545612,-0.030700107599427918,-1.1274728099734288,-1.3062380937125853,-1.4193698524415208,-0.44624289203342643,-1.2068262161763321,-0.06625458894651602
-1.6934286321091554,0.35325931241520026,-0.5586200770821105,-0.13200099797883208,-1.1427323849475153,-1.3062380937125853,-1.4193698524415208,-0.41948941993977185,-0.5875145870426253,-0.06625458894651602
-1.6934203822103107,-0.13009344460955782,-1.0551187548406078,-0.6272497953892525,-0.8528004604398711,-1.4635038791615493,-1.7385446150718413,-0.44624289203342643,-0.34931780660658424,-0.06625458894651602
-1.6934121323114657,1.3199648264647164,-0.5089702093062608,-0.07572272554582977,-0.9290983353103037,-0.9917065228146572,-1.0814201037741222,7.178496654658121,-0.2921505793019344,-0.06625458894651602
-1.693403882412621,1.3199648264647164,-1.0799436887285327,-0.6835280678222548,-0.2576770364504965,-0.8169667612046971,-0.6308204388842577,1.6405279312716283,-0.4160129051286757,-0.06625458894651602
-1.6933956325137762,1.3199648264647164,-0.6330948787458851,-0.15451230695203302,0.10855276292758065,-0.34516940485780495,-0.42429559247640314,-0.44624289203342643,-1.0067409206100575,-0.06625458894651602
-1.6933873826149315,0.8366120694399584,-0.7572195481855094,-0.2558131973314372,0.07803361297940742,0.05673204684510333,-0.011245899660693899,1.8010487638335557,-1.606996807308881,-0.06625458894651602
-1.6933791327160868,0.35325931241520026,0.18612793955563545,0.453293035324392,-0.39501321121727506,0.2838937369380512,0.5144537093774816,-0.3927359478461174,-1.7308591331356225,-0.06625458894651602
-1.693370882817242,-0.13009344460955782,0.11165313789186089,0.4195260718645906,0.3221868125647919,-0.24032554789182894,-0.030020885697771525,0.062073077746009994,-1.0639081479147074,-0.06625458894651602
-1.6933626329183973,0.8366120694399584,0.38472741065903454,0.6108721981367985,0.9630889614764262,0.23147180845506338,0.08262903052469456,-0.44624289203342643,-0.37790142025890916,-0.06625458894651602
-1.6933543830195525,0.35325931241520026,1.253600096736405,1.1286323045204198,1.0699059862950318,0.6508472363189672,0.19527894674716065,-0.44624289203342643,-0.16828825347519302,-0.06625458894651602
-1.6933461331207078,0.35325931241520026,0.9308759561933815,0.9710531417080133,-0.028783411839198476,0.6683212124799636,0.12017900259884981,-0.44624289203342643,0.6987480273119965,-0.06625458894651602
-1.6933378832218628,-0.13009344460955782,1.3777247661760292,1.229933194899824,-0.9748770602325635,-0.030637833959876695,-0.030020885697771525,-0.44624289203342643,1.137030103314312,-0.06625458894651602
-1.6933296333230181,0.8366120694399584,-1.0799436887285327,-0.615994140902652,-0.33397491132092916,-0.729596880399717,-0.3679706343651701,-0.44624289203342643,1.3085317852282616,-0.06625458894651602
-1.6933213834241734,-1.096798958659074,1.6259741050552778,1.3987680121988308,-0.1356004366578041,-0.747070856560713,-1.1940700199965883,-0.44624289203342643,1.508617080794536,-0.06625458894651602
-1.6933131335253286,0.8366120694399584,-0.9061691515130585,-0.32334712425103995,-0.4102727861913618,-0.222851571730833,-0.3116456762539369,-0.07169428272226276,1.0417513911398957,-0.06625458894651602
-1.693304883626484,0.8366120694399584,-0.48414527541833585,0.08185643726657671,-0.4713110860877077,-0.15295566708684893,0.1577289746730054,-0.44624289203342643,0.4224397620061888,-0.06625458894651602
-1.6932966337276392,0.35325931241520026,-1.0054688870647581,-0.4359036691170446,-0.28819618639866945,-0.6072790472727451,-0.7246953690696462,-0.44624289203342643,-0.15876038225775138,-0.06625458894651602
-1.6932883838287944,0.8366120694399584,-0.012471531547763441,0.46454868981099245,-0.28819618639866945,-0.4849612141457731,-0.6871453969954908,0.891430712649301,-0.7494883977391332,-0.06625458894651602
-1.6932801339299497,0.8366120694399584,-0.9806439531768332,-0.39088105117064276,-0.5933876858804001,-0.08305976244286484,0.1577289746730054,2.6571598708305015,-2.045278883311197,-0.06625458894651602
-1.6932718840311047,0.35325931241520026,-0.36002060597871155,0.22817994559238272,-0.6086472608544866,-0.43253928566278493,-0.19899576003147082,-0.20546164319053548,-1.8070821028751556,-0.06625458894651602
-1.69326363413226,0.35325931241520026,0.35990247677110954,0.7571957064626045,-0.5170898110099674,-0.7121229042387209,-0.7622453411438015,0.3296077986825555,-0.7590162689565748,-0.06625458894651602
-1.6932553842334153,0.35325931241520026,0.285427675107335,0.7121730885162026,-0.5170898110099674,-0.5024351903067691,-0.44307057851348075,-0.41948941993977185,0.38432827713642226,-0.06625458894651602
-1.6932471343345705,0.35325931241520026,-0.38484553986663644,0.22817994559238272,-0.4255323611654483,-0.38011735717979683,-0.18022077399439318,0.19584043821428274,1.2323088154887285,-0.06625458894651602
-1.6932388844357258,0.8366120694399584,-0.8813442176251337,-0.23330188835823626,-0.22715788650232324,-0.2927474763748168,-0.12389581588315998,-0.3392290036588082,0.3462167922666557,-0.06625458894651602
-1.693230634536881,0.35325931241520026,-1.0551187548406078,-0.4809262870634464,-0.6849451357249192,-0.6072790472727451,-1.0250951456628892,-0.41948941993977185,-0.28262270808449275,-0.06625458894651602
-1.6932223846380363,0.35325931241520026,0.5833268817624334,0.9597974872214129,-1.2037706848438614,-0.5723310949507531,-0.38674562040224775,-0.41948941993977185,-0.6827932992170417,-0.06625458894651602
-1.692636641820058,1.3199648264647164,-1.0054688870647581,-0.36836974219744184,-1.1274728099734288,-1.0266544751366493,-0.7059203830325685,3.3527501452655195,-1.1972983449588903,-0.06625458894651602
-1.6926283919212133,-0.13009344460955782,0.7074515512020577,1.0723540320874174,-0.8222813104916981,-1.2013942367466093,-1.2128450060336662,-0.07169428272226276,-1.0067409206100575,-0.06625458894651602
-1.6926201420223685,-1.096798958659074,1.253600096736405,1.4212793211720318,-0.959617485258477,-1.2013942367466093,-1.58834472677522,-0.44624289203342643,-0.5779867158251837,-0.06625458894651602
-1.6926118921235238,-1.096798958659074,1.3777247661760292,1.500068902578235,-0.6544259857767463,-1.236342189068601,-1.4756948105527539,-0.3392290036588082,0.050852784525964756,-0.06625458894651602
-1.6926036422246789,-0.6134462016343158,1.17912529507263,1.3987680121988308,-0.45605151111362124,-0.886862665848681,-1.1001950898111998,-0.44624289203342643,0.49866273174572195,-0.06625458894651602
-1.6925953923258341,-0.6134462016343158,1.1046504934088557,1.3650010487390296,-0.059302561787371436,-0.834440737365693,-1.2316199920707438,-0.44624289203342643,0.7654431258340879,-0.06625458894651602
-1.6925871424269894,0.8366120694399584,0.38472741065903454,0.9035192147884106,0.0932931879534939,-0.3626433810188009,-0.6871453969954908,-0.44624289203342643,0.5463020878329302,-0.06625458894651602
-1.6925788925281446,0.8366120694399584,-0.28554580431493687,0.4195260718645906,0.03225488805714771,-0.04811181012087295,-0.21777074606854843,-0.44624289203342643,0.40338401957130554,-0.06625458894651602
-1.6925706426293,-0.6134462016343158,1.005350757857156,1.3312340852792282,-0.272936611424583,-0.2577995240528249,-0.5744954807730246,-0.44624289203342643,0.7273316409643213,-0.06625458894651602
-1.6925623927304552,1.3199648264647164,-0.9558190192889083,-0.24455754284483672,0.10855276292758065,-0.18790361940884082,-0.04879587173484932,4.315875140637083,1.108446489661987,-0.06625458894651602
-1.6925541428316104,1.3199648264647164,-1.0551187548406078,-0.4133923601438437,0.8257527867096476,0.1965238561330712,0.30792886296962674,-0.3392290036588082,0.6606365424422299,-0.06625458894651602
-1.6925458929327657,0.8366120694399584,0.13647807177978588,0.7797070154358055,1.2225017360358972,0.7906390456069354,0.6834285837111805,-0.44624289203342643,1.3942826261852364,-0.06625458894651602
-1.6925376430339207,-0.6134462016343158,2.1472977167016998,2.0515959724216577,1.634510260336234,1.0352747118608794,0.7397535418224137,-0.44624289203342643,1.5467285656643026,-0.06625458894651602
-1.692529393135076,-1.580151715683832,2.4451969233567983,2.1641525172876626,1.6497698353103203,1.2274884496318357,0.6271036255999477,-0.44624289203342643,1.213253073053845,-0.06625458894651602
-1.6925211432362313,-1.096798958659074,2.2465974522533996,2.130385553827861,1.0851655612691187,1.419702187402792,1.0026033463415014,-0.44624289203342643,0.22235446643991433,-0.06625458894651602
-1.6925128933373865,0.35325931241520026,0.5833268817624334,1.1286323045204198,-0.028783411839198476,1.0352747118608794,0.908728416156113,-0.15195469900322636,-1.073436019132149,-0.06625458894651602
-1.6925046434385418,-0.13009344460955782,1.402549700063954,1.6576480653906416,0.0932931879534939,0.05673204684510333,0.176503960710083,-0.3927359478461174,-1.340216413220515,-0.06625458894651602
-1.692496393539697,-0.6134462016343158,1.576324237279428,1.7702046102566462,0.2764080876425322,0.12662795148908712,0.13895398863592776,-0.44624289203342643,-0.597042458260067,-0.06625458894651602
-1.6924881436408523,-2.06350447270859,2.4700218572447232,2.0741072813948587,-0.21189831152823677,-0.10053373860386078,-0.555720494735947,-0.3124755315651537,0.23188233765735597,-0.06625458894651602
-1.6924798937420076,0.8366120694399584,-1.0799436887285327,-0.4471593236036451,-0.04404298681328495,-0.04811181012087295,0.176503960710083,3.700545282483029,-0.8447671099135496,-0.06625458894651602
-1.6924716438431626,0.35325931241520026,0.4840271462107339,1.0948653410606184,0.06277403800532094,0.05673204684510333,0.1577289746730054,1.4532536266160465,-1.0162687918274993,-0.06625458894651602
-1.6924633939443179,0.35325931241520026,1.0798255595209305,1.500068902578235,-0.16611958660597706,0.039258070684107076,0.0075290863763837245,0.597142519619101,-0.7113769128693667,-0.06625458894651602
-1.6924551440454731,-0.13009344460955782,0.4095523445469593,1.0498427231142164,-0.12034086168371762,0.05673204684510333,0.3454788350437823,-0.09844775481591728,-1.044852405479824,-0.06625458894651602
-1.6924468941466284,-0.6134462016343158,1.402549700063954,1.7139263378236438,-0.30345576137275593,-0.08305976244286484,-0.04879587173484932,1.0787050173048829,-0.8733507235658746,-0.06625458894651602
